Steinmaur,22.4,undefined, 47.4997532, 8.4556518,
Yverdon Le Bains,22.4,undefined, 46.7784736, 6.641183,
Thun,22.4,undefined, 46.7579868, 7.6279881,
Uettligen,22.4,undefined, 46.9872635, 7.3856989,
Basel,22.4,undefined, 47.5595986, 7.5885761,
Schafhausen,22.4,undefined, 47.6958897, 8.6380489,
Bitsch,22.4,undefined, 46.3360083, 8.01573,
Eggersriet,22.5,undefined, 47.4426685, 9.4719247,
Hugelshofen,22.5,undefined, 47.59875, 9.116496999999999,
St.Moritz,22.5,undefined, 46.4907973, 9.8355079,
Lenk im Simmental,22.5,undefined, 46.4571943, 7.4429104,
Cham,22.5,undefined, 47.181225, 8.4592089,
Hettlingen,22.5,undefined, 47.5470158, 8.708790200000001,
Meikirch,22.5,undefined, 47.0095483, 7.3641994,
Oberwil im Simmental,22.5,undefined, 46.6571084, 7.436834500000001,
Ftan,22.6,undefined, 46.79216, 10.2476101,
Waltenschwil,22.6,undefined, 47.3347266, 8.3006497,
Lenzburg,22.6,undefined, 47.3904443, 8.172154500000001,
Gräslikon,22.6,undefined, 47.5572679, 8.6052577,
Hinterkappelen,22.6,undefined, 46.9678052, 7.3774817,
Raron,22.6,undefined, 46.3090067, 7.80016,
Wangen an der Aare,22.7,undefined, 47.23458, 7.6556331,
Hofstetten b. Brienz,22.7,undefined, 46.7548691, 8.0774025,
Pfäffikon,22.7,undefined, 47.3661671, 8.7866772,
Triengen,22.7,undefined, 47.2354436, 8.076161899999999,
Hemberg,22.8,undefined, 47.3004487, 9.1760617,
Ennetmoos,22.8,undefined, 46.9569067, 8.3387923,
Scharnachtal,22.8,undefined, 46.6254387, 7.6940529,
Neu St. Johann,22.8,undefined, 47.22978, 9.19435,
Rüdtligen,22.8,undefined, 47.0873868, 7.5697226,
Langenthal,22.9,undefined, 47.2120786, 7.790562299999999,
Erstfeld,22.9,undefined, 46.82288339999999, 8.6483355,
Sonvilier,22.9,undefined, 47.1390891, 6.9647878,
Uettligen,22.9,undefined, 46.9872635, 7.3856989,
Lütisburg / Unterrindal,22.9,undefined, 47.4087405, 9.0891599,
Ebnat-Kappel,22.9,undefined, 47.26548500000001, 9.1235471,
Wolfenschiessen,22.9,undefined, 46.9081639, 8.3959084,
Alten,23,undefined, 41.1951207, -96.48160329999999,
Uettligen,23,undefined, 46.9872635, 7.3856989,
Neukirch,23,undefined, 47.511, 9.173,
Nidfurn,23,undefined, 46.98333299999999, 9.049999999999999,
Morbio Inferiore,23,undefined, 45.8487988, 9.0163811,
Scherz,23,undefined, 47.4464569, 8.184635199999999,
Zürich,23,undefined, 47.3768866, 8.541694,
Villars-sur-Fontenais,23,undefined, 47.38773, 7.08012,
Plan-les-Ouates,23,undefined, 46.1668075, 6.1145793,
Uetikon am See,23,undefined, 47.2659401, 8.6767807,
Fislisbach,23,undefined, 47.4387543, 8.291967099999999,
Ittigen,23,undefined, 46.9761433, 7.4818936,
Rosshäusern,23,undefined, 46.93212450000001, 7.2755014,
Steinmaur,23,undefined, 47.4997532, 8.4556518,
Furna,23.1,undefined, 46.9370607, 9.6787277,
Egg,23.1,undefined, 47.2995246, 8.6903921,
Pailly,23.1,undefined, 46.700334, 6.674291299999999,
Kesswil,23.1,undefined, 47.5935362, 9.3177304,
Bottmingen,23.2,undefined, 47.5233885, 7.5723451,
Teufen,23.2,undefined, 47.390742, 9.3892463,
Siviriez,23.3,undefined, 46.6585092, 6.877722,
Gasel,23.3,undefined, 46.901229, 7.402832999999999,
Thayngen,23.3,undefined, 47.7476886, 8.710620100000002,
Rapperswil,23.4,undefined, 47.2266239, 8.818437399999999,
Trimbach,23.4,undefined, 47.3639385, 7.904092200000001,
Muhen,23.4,undefined, 47.3323843, 8.055530599999999,
Nyon,23.4,undefined, 46.3832683, 6.2347852,
Schocherswil,23.4,undefined, 47.53644999999999, 9.26602,
Müntschemier,23.4,undefined, 46.9954572, 7.146078999999999,
